Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"82026","1","2020-09-21 11:34:02","0","10","<speech-to-text>","0",""
"82028","1","2020-09-21 12:25:22","2","156","<python><scikit-learn><xgboost><optimization>","4",""
"82036","1","2020-09-21 15:42:14","1","11","<keras><machine-learning-model><epochs>","0",""
"82037","1","2020-09-21 15:48:32","1","37","<feature-selection><svm><rfe>","1",""
"82039","1","2020-09-21 16:12:39","1","9","<python><time-series><forecasting><multivariate-distribution>","0",""
"82040","1","2020-09-21 16:37:16","0","30","<machine-learning><python><numpy><matlab><matrix>","1",""
"82046","1","2020-09-21 20:08:01","10","552","<machine-learning><anomaly-detection><k-nn>","1","4"
"82049","1","2020-09-21 21:43:26","0","13","<categorical-data><encoding>","1",""
"82051","1","2020-09-21 22:32:59","0","10","<feature-selection>","0",""
"82052","1","2020-09-21 22:34:53","1","19","<python><lstm><pytorch><sequence-to-sequence>","1",""
"82053","1","2020-09-21 23:11:09","0","12","<neural-network><random-forest><xgboost><feature-engineering>","0",""
"82054","1","2020-09-22 00:23:03","2","134","<time-series><cnn><cross-validation><image-recognition><image-preprocessing>","1",""
"82055","1","2020-09-22 00:29:13","0","7","<python><keras><tensorflow>","0",""
"82056","1","2020-09-22 00:52:20","0","7","<data-mining><pandas><recommender-system><dataframe><evaluation>","0",""
"82057","1","2020-09-22 02:14:27","0","12","<random-forest><supervised-learning>","0",""
"82059","1","2020-09-22 04:13:58","1","8","<machine-learning><deep-learning><keras><tensorflow><cnn>","0",""
"82061","1","2020-09-22 06:25:26","0","22","<machine-learning><deep-learning><python-3.x>","1",""
"82072","1","2020-09-22 11:18:05","0","82","<keras><tensorflow><numpy>","0",""
"82073","1","2020-09-22 11:40:24","4","104","<python><scikit-learn><cross-validation><class-imbalance><smote>","1",""
"82077","1","2020-09-22 12:53:39","0","25","<machine-learning><neural-network><deep-learning>","0",""
"82078","1","2020-09-22 13:00:39","0","25","<machine-learning><image-classification><machine-learning-model><image-recognition><pattern-recognition>","1",""
"82079","1","2020-09-22 13:05:23","0","17","<neural-network><preprocessing>","0",""
"82082","1","2020-09-22 13:33:53","4","49","<python><r><isolation-forest>","1",""
"82089","1","2020-09-22 14:37:44","0","5","<machine-learning><deep-learning>","0",""
"82096","1","2020-09-22 15:50:17","3","71","<neural-network><scikit-learn><feature-selection>","0",""
"82099","1","2020-09-22 17:50:55","0","9","<machine-learning><machine-learning-model><multilabel-classification>","1",""
"82102","1","2020-09-22 19:27:48","0","17","<decision-trees>","1",""
"82104","1","2020-09-22 21:01:00","2","66","<regression><linear-regression>","2",""
"82105","1","2020-09-22 21:28:41","0","26","<time-series><forecasting><forecast><arima>","2",""
"82108","1","2020-09-22 22:24:56","0","19","<dataset><speech-to-text>","1",""
"82109","1","2020-09-23 00:07:11","0","16","<keras><tensorflow><time-series><lstm>","0",""
"82113","1","2020-09-23 07:31:50","0","14","<keras><tensorflow><cnn><epochs>","1",""
"82115","1","2020-09-23 08:16:01","1","31","<nlp>","1",""
"82116","1","2020-09-23 08:32:35","0","44","<machine-learning><deep-learning><optimization><gradient-descent>","1",""
"82118","1","2020-09-23 09:02:39","1","10","<neural-network><regression><lstm><data-cleaning><preprocessing>","0",""
"82119","1","2020-09-23 09:16:46","1","15","<machine-learning><classification><feature-selection><random-forest>","0",""
"82120","1","2020-09-23 09:27:41","0","25","<pandas>","2",""
"82126","1","2020-09-23 11:15:38","-2","51","<neural-network><deep-learning><loss-function><loss>","1",""
"82127","1","2020-09-23 12:00:40","2","38","<machine-learning><object-detection>","0",""
"71974","1","2020-04-08 18:43:52","1","14","<clustering><evaluation>","0",""
"71976","1","2020-04-08 18:56:51","0","35","<cnn>","1",""
"71977","1","2020-04-08 19:39:22","0","59","<machine-learning><cnn><training><pytorch><gpu>","0",""
"71978","1","2020-04-08 19:47:16","-1","30","<dataset><statistics><decision-trees>","1",""
"71979","1","2020-04-08 20:37:24","1","17","<python><optimization><matlab><objective-function><linear-programming>","0",""
"71987","1","2020-04-09 00:41:20","1","32","<python><logistic-regression><xgboost>","2",""
"71994","1","2020-04-09 04:55:48","1","289","<python><pandas><jupyter>","1",""
"71997","1","2020-04-09 06:03:55","0","9","<statistics><data-science-model><probability><sampling>","0",""
"72002","1","2020-04-09 07:14:20","0","98","<machine-learning><neural-network><cross-validation>","1",""
"72003","1","2020-04-09 07:26:02","1","46","<machine-learning><tensorflow><clustering><image-classification><image-preprocessing>","3",""
"72004","1","2020-04-09 07:30:07","0","61","<machine-learning><gradient-descent>","2","1"
"72008","1","2020-04-09 08:09:47","0","21","<python><time-series><pandas><correlation>","1",""
"72010","1","2020-04-09 08:21:49","0","14","<data>","0",""
"72011","1","2020-04-09 08:49:43","0","44","<autoencoder><gan>","0",""
"72021","1","2020-04-09 11:00:49","0","30","<python><keras><confusion-matrix><multitask-learning>","0",""
"72022","1","2020-04-09 11:27:12","0","22","<python><classification><keras><time-series><lstm>","0",""
"72024","1","2020-04-09 11:55:35","1","16","<machine-learning><svm><kernel><matrix>","0",""
"72025","1","2020-04-09 12:15:28","1","38","<dataset><transformer><attention-mechanism>","2","1"
"72029","1","2020-04-09 13:41:48","0","8","<neural-network><training>","0",""
"72031","1","2020-04-09 13:56:41","0","14","<deep-learning><backpropagation><explainable-ai>","2",""
"72035","1","2020-04-09 15:01:53","0","26","<machine-learning><deep-learning>","0",""
"72036","1","2020-04-09 15:03:52","0","6","<lda><score>","0",""
"72037","1","2020-04-09 15:39:26","0","27","<lstm><multilabel-classification><recurrent-neural-net>","0",""
"72040","1","2020-04-09 16:48:39","0","10","<machine-learning><deep-learning><cnn>","0",""
"72042","1","2020-04-09 16:52:46","0","10","<mathematics>","0",""
"72044","1","2020-04-09 17:14:12","0","38","<machine-learning><nlp><lstm><word-embeddings><named-entity-recognition>","1",""
"72045","1","2020-04-09 17:17:43","0","10","<colab>","0",""
"72046","1","2020-04-09 17:57:59","0","24","<tensorflow>","0",""
"72050","1","2020-04-09 19:19:42","0","9","<dataset><missing-data><distribution>","0","1"
"72054","1","2020-04-09 20:09:27","0","14","<neural-network><3d-object-detection>","0",""
"72057","1","2020-04-09 21:53:40","1","22","<classification>","0",""
"72062","1","2020-04-10 01:04:48","0","19","<dataset><data><data-cleaning>","1",""
"72063","1","2020-04-10 01:13:24","1","40","<data-cleaning><csv><google-cloud>","1",""
"72065","1","2020-04-10 02:03:27","0","10","<machine-learning>","0",""
"72066","1","2020-04-10 02:18:13","0","14","<machine-learning><data-mining><dataset><unsupervised-learning><preprocessing>","0",""
"72068","1","2020-04-10 02:34:49","0","54","<machine-learning><neural-network><recurrent-neural-net><genetic-algorithms><matrix>","1",""
"72069","1","2020-04-10 05:13:47","0","8","<neural-network><kernel>","0",""
"72070","1","2020-04-10 05:48:10","1","21","<data-analysis>","0",""
"72072","1","2020-04-10 08:16:04","2","50","<machine-learning><variance><bias><ensemble><bagging>","1","1"
"72073","1","2020-04-10 08:51:14","0","10","<machine-learning><neural-network><deep-learning><time-series>","0",""
"72074","1","2020-04-10 09:04:50","8","1839","<classification><performance><metric><confusion-matrix><f1score>","3",""
"72076","1","2020-04-10 09:25:30","1","21","<machine-learning><deep-learning><nlp><predictive-modeling><autoencoder>","1","1"
"72077","1","2020-04-10 09:35:41","1","60","<bayesian><ab-test><implementation>","0","1"
"72082","1","2020-04-10 10:14:43","0","28","<computer-vision><multilabel-classification><object-detection>","1",""
"72083","1","2020-04-10 10:34:45","0","9","<machine-learning><keras><convnet><computer-vision>","0",""
"72086","1","2020-04-10 12:11:51","0","107","<python><keras><time-series><lstm><word-embeddings>","1",""
"72087","1","2020-04-10 12:58:21","0","10","<deep-learning><machine-translation>","0",""
"72088","1","2020-04-10 12:59:16","0","9","<aws>","0",""
"53831","1","2019-06-15 01:47:55","2","1431","<machine-learning><python><scikit-learn>","2","3"
"53833","1","2019-06-15 04:46:48","0","35","<machine-learning><python><scikit-learn><regression>","1",""
"53835","1","2019-06-15 05:37:57","1","337","<convolution><image-recognition><autoencoder><activation-function><softmax>","2",""
"53836","1","2019-06-15 06:06:31","0","6979","<python><pandas>","1",""
"53839","1","2019-06-15 08:05:34","6","938","<bigdata><data><xgboost>","3","3"
"53842","1","2019-06-15 09:44:42","2","1499","<deep-learning><keras><tensorflow>","1",""
"53843","1","2019-06-15 10:05:22","-1","62","<r><regression>","1","1"
"53845","1","2019-06-15 10:26:36","0","68","<machine-learning><python><pandas><kaggle><ipython>","1",""
"53847","1","2019-06-15 13:17:56","1","704","<keras><cnn><cross-validation><categorical-data>","1",""
"53849","1","2019-06-15 13:54:49","0","166","<python><multilabel-classification>","1",""
"53850","1","2019-06-15 14:08:30","0","740","<keras><cnn>","1",""
"53852","1","2019-06-15 15:16:00","0","365","<neural-network><deep-learning><keras><tensorflow><loss-function>","1",""
"53854","1","2019-06-15 15:52:19","1","131","<neural-network><deep-learning><keras><kaggle><image-preprocessing>","0",""
"53855","1","2019-06-15 16:10:12","1","23","<deep-learning><caffe>","1",""
"53856","1","2019-06-15 16:52:21","0","35","<regression><linear-regression>","0",""
"53857","1","2019-06-15 16:54:35","5","397","<deep-learning><cross-validation><training>","1","2"
"53858","1","2019-06-15 16:58:34","15","249","<reinforcement-learning><mathematics><policy-gradients>","0","1"
"53860","1","2019-06-15 17:43:54","2","38","<machine-learning><data-mining><feature-selection><data-cleaning><feature-engineering>","1",""
"53864","1","2019-06-15 18:26:38","1","17","<regression><cnn><hyperparameter><learning-rate>","0","1"
"53865","1","2019-06-15 19:06:08","1","32","<python><scikit-learn><cross-validation><model-selection><pipelines>","0","1"
"53867","1","2019-06-15 20:24:37","0","729","<python>","1",""
"53868","1","2019-06-15 21:00:32","1","57","<machine-learning><statistics><similarity>","1",""
"53870","1","2019-06-15 21:17:42","1","2028","<machine-learning><neural-network><gradient-descent>","3","4"
"53875","1","2019-06-15 23:13:57","6","3189","<nlp><language-model><bert>","1","3"
"53876","1","2019-06-15 23:24:53","1","450","<machine-learning><python><dataset><feature-engineering><feature-extraction>","1",""
"53878","1","2019-06-16 01:28:20","1","36","<machine-learning><recommender-system>","1",""
"53882","1","2019-06-16 03:02:42","2","46","<deep-learning><keras><nlp><word-embeddings>","2",""
"53886","1","2019-06-16 07:15:00","1","493","<python><pandas>","1",""
"53887","1","2019-06-16 07:20:19","1","71","<python><opencv><image-preprocessing>","0","1"
"53891","1","2019-06-16 09:53:52","0","30","<machine-learning><neural-network><keras>","1",""
"53893","1","2019-06-16 10:14:34","0","26","<neural-network>","0",""
"53894","1","2019-06-16 10:21:48","2","28","<machine-learning><hardware>","0","1"
"53896","1","2019-06-16 12:50:52","1","596","<keras><lstm><model-selection><forecasting>","2",""
"53897","1","2019-06-16 13:01:32","1","49","<tfidf><cosine-distance><similar-documents>","1",""
"53902","1","2019-06-16 14:33:51","0","33","<python><keras><tensorflow><feature-engineering>","0",""
"53903","1","2019-06-16 14:48:46","3","367","<pandas><methods>","1",""
"53904","1","2019-06-16 16:05:55","1","287","<pytorch>","0","1"
"53916","1","2019-06-17 03:32:53","1","61","<scikit-learn><pca>","2",""
"53918","1","2019-06-17 04:08:37","2","728","<machine-learning><python><scikit-learn><matplotlib>","1",""
"53919","1","2019-06-17 04:09:49","0","41","<deep-learning><nlp><lstm><rnn>","2",""
"82129","1","2020-09-23 12:24:40","0","11","<tableau>","0",""
"82130","1","2020-09-23 12:45:02","0","51","<machine-learning><deep-learning><optimization><gradient-descent>","1",""
"82134","1","2020-09-23 13:18:40","1","8","<nlp><word2vec><weight-initialization><fasttext>","0",""
"82136","1","2020-09-23 13:19:57","0","33","<python><neural-network><tensorflow><image-classification>","1",""
"82137","1","2020-09-23 13:57:41","2","59","<python><keras><graphs>","1","1"
"82139","1","2020-09-23 15:23:06","0","36","<linear-regression><feature-engineering>","1",""
"82146","1","2020-09-23 20:08:37","0","29","<reinforcement-learning><openai-gym>","0","1"
"82150","1","2020-09-23 23:31:50","0","9","<hyperparameter><graphical-model>","0",""
"82151","1","2020-09-23 23:43:53","0","35","<machine-learning><python><linear-regression>","1",""
"82152","1","2020-09-24 01:10:41","3","49","<loss-function><autoencoder><vae>","1",""
"82153","1","2020-09-24 02:04:37","1","15","<machine-learning><clustering><markov-hidden-model><hmm>","0",""
"82158","1","2020-09-24 07:16:07","1","35","<python><time-series><predictive-modeling><lstm>","0",""
"82168","1","2020-09-24 13:08:45","1","15","<unsupervised-learning><anomaly-detection>","0",""
"82169","1","2020-09-24 13:29:21","1","15","<classification><rnn><markov-process><survival-analysis>","0",""
"82172","1","2020-09-24 13:57:25","1","17","<time-series><forecasting><missing-data><data-imputation>","0",""
"82173","1","2020-09-24 14:41:38","1","22","<deep-learning><tensorflow><transfer-learning>","0",""
"82174","1","2020-09-24 14:53:24","1","14","<keras><class-imbalance><semantic-segmentation>","0",""
"82177","1","2020-09-24 11:17:53","0","15","<gpu><infere>","0",""
"82180","1","2020-09-24 17:07:18","-3","25","<nlp><bert><embeddings>","1",""
"82184","1","2020-09-24 18:47:27","1","60","<machine-learning><neural-network><deep-learning><gradient-descent><linear-algebra>","1",""
"82186","1","2020-09-24 18:57:32","-2","15","<machine-learning>","1",""
"82187","1","2020-09-24 19:04:00","1","28","<recommender-system>","1",""
"82194","1","2020-09-24 23:31:20","1","18","<clustering><image-preprocessing><image-segmentation><spectral-clustering>","0",""
"82195","1","2020-09-25 01:35:41","0","9","<r><language-model>","0",""
"82198","1","2020-09-25 03:32:14","0","11","<apache-spark><recurrent-neural-net><sequence><pipelines><apache-kafka>","0","1"
"82199","1","2020-09-25 03:39:52","-2","14","<deep-learning><cnn><image-classification><image-recognition><image>","0",""
"82201","1","2020-09-25 04:24:05","1","30","<machine-learning><random-forest><decision-trees><feature-engineering><feature-extraction>","2",""
"82205","1","2020-09-25 07:17:20","-3","24","<python><regex>","1",""
"82212","1","2020-09-25 11:21:03","0","15","<feature-extraction><image-preprocessing><one-shot-learning>","1",""
"82213","1","2020-09-25 11:27:44","3","24","<regression><xgboost><regularization>","1","1"
"82217","1","2020-09-25 12:28:16","2","49","<machine-learning><classification><scikit-learn>","2",""
"82222","1","2020-09-25 16:00:40","-1","18","<machine-learning><time-series>","0",""
"82224","1","2020-09-25 16:23:40","1","34","<xgboost><loss-function><evaluation><mse>","0","1"
"72094","1","2020-04-10 15:44:58","0","33","<keras><numpy><python-3.x>","2",""
"72095","1","2020-04-10 16:00:21","0","12","<scikit-learn><hyperparameter><scipy>","0","1"
"72098","1","2020-04-10 18:17:13","0","13","<machine-learning><classification><dataset><clustering>","1",""
"72099","1","2020-04-10 18:23:37","1","30","<machine-learning><neural-network><backpropagation><linear-algebra>","1",""
"72101","1","2020-04-10 18:43:05","0","136","<google-cloud>","1",""
"72102","1","2020-04-10 18:47:34","0","19","<python><text><image-preprocessing><opencv><image-segmentation>","0",""
"72105","1","2020-04-10 19:38:31","0","45","<classification><nlp><word-embeddings><machine-translation>","1",""
"72108","1","2020-04-10 20:23:46","0","17","<statistics><recommender-system><probability><markov-process>","0",""
"72112","1","2020-04-11 03:21:38","0","52","<python><orange><topic-model><lda><orange3>","0",""
"72114","1","2020-04-11 05:57:23","1","158","<neural-network><time-series><lstm><prediction>","0",""
"72118","1","2020-04-11 07:35:19","0","6","<r><time-series>","0",""
"72119","1","2020-04-11 07:43:44","0","16","<text-mining><information-retrieval><text><automatic-summarization>","0","1"
"72120","1","2020-04-11 08:01:55","0","74","<neural-network><tensorflow><reinforcement-learning>","0",""
"72121","1","2020-04-11 08:09:03","3","266","<machine-learning><classification><data><data-cleaning><feature-engineering>","5","1"
"72124","1","2020-04-11 08:30:19","1","18","<machine-learning><python><visualization><library>","0",""
"72130","1","2020-04-11 11:45:41","0","28","<python><dataset><predictive-modeling><random-forest><pca>","1",""
"72131","1","2020-04-11 11:52:34","0","53","<machine-learning><python><dataset><regression><data>","1",""
"72135","1","2020-04-11 13:22:19","1","12","<training><ranking><learning-to-rank>","0",""
"72136","1","2020-04-11 13:31:59","1","68","<machine-learning><predictive-modeling><algorithms><gradient-descent><matlab>","1",""
"72137","1","2020-04-11 13:58:55","1","30","<machine-learning><non-parametric><bootstraping><parametric>","1","1"
"72138","1","2020-04-11 14:59:24","1","31","<python><reinforcement-learning><pytorch><dqn>","2","1"
"72140","1","2020-04-11 17:23:29","1","22","<keras><time-series><rnn><python-3.x><features>","0",""
"72143","1","2020-04-11 18:57:05","2","42","<machine-learning><python><xgboost><data-science-model>","1",""
"72144","1","2020-04-11 19:14:24","1","38","<plotly>","0",""
"72149","1","2020-04-11 21:30:32","1","35","<machine-learning><classification><r><xgboost><adaboost>","0",""
"72150","1","2020-04-11 21:53:40","2","114","<nlp><dataset><annotation>","2","2"
"72153","1","2020-04-11 23:43:17","2","85","<scikit-learn><logistic-regression><regularization>","2",""
"72154","1","2020-04-12 00:21:46","1","16","<machine-learning><deep-learning><regression>","0",""
"72155","1","2020-04-12 00:39:08","1","191","<python><r><text-mining>","2",""
"53921","1","2019-06-17 05:23:47","2","37","<text-mining><natural-language-process>","0","1"
"53922","1","2019-06-17 05:40:49","2","186","<machine-learning><online-learning>","1","2"
"53923","1","2019-06-17 05:44:51","3","122","<machine-learning><python><pandas>","2",""
"53926","1","2019-06-17 07:49:43","1","358","<machine-learning><neural-network><deep-learning><keras>","3",""
"53927","1","2019-06-17 07:52:52","3","1680","<python><keras><tensorflow><gradient-descent>","2",""
"53931","1","2019-06-17 08:30:43","-1","471","<machine-learning><python><scikit-learn>","1",""
"53936","1","2019-06-17 09:30:03","2","106","<machine-learning>","1",""
"53938","1","2019-06-17 09:39:35","1","374","<r><xgboost>","2","1"
"53948","1","2019-06-17 13:24:03","2","32","<classification>","0","1"
"53950","1","2019-06-17 13:42:33","0","446","<nlp><encoding>","1",""
"53952","1","2019-06-17 14:47:49","0","21","<machine-learning><classification><dataset><data><preprocessing>","0",""
"53954","1","2019-06-17 15:06:21","0","5034","<python><boosting><lightgbm>","2","1"
"53955","1","2019-06-17 15:08:13","0","3015","<r><time-series><forecast>","1",""
"53956","1","2019-06-17 15:23:08","4","265","<recommender-system><similarity><distance>","6","2"
"53959","1","2019-06-17 16:11:11","1","57","<neural-network><classification><svm><activation-function><self-study>","1",""
"53964","1","2019-06-17 17:36:53","1","38","<image-recognition><opencv><scipy>","0","1"
"53966","1","2019-06-17 17:46:19","0","581","<machine-learning><python><classification>","0",""
"53967","1","2019-06-17 17:50:59","1","31","<python><pandas>","1",""
"53969","1","2019-06-17 18:12:57","1","16","<predictive-modeling><data><random-forest><categorical-data><pca>","0",""
"53970","1","2019-06-17 19:23:13","1","560","<machine-learning><word-embeddings><convolution>","1","1"
"53975","1","2019-06-17 22:22:13","2","3214","<graphs><matplotlib><jupyter><ipython>","1","2"
"53976","1","2019-06-17 23:01:35","0","481","<python><jupyter><ipython>","1",""
"53978","1","2019-06-18 00:12:22","1","969","<python><neural-network><nlp><text-mining><nltk>","2",""
"53979","1","2019-06-18 00:23:56","9","1488","<neural-network><autoencoder>","2","4"
"53985","1","2019-06-18 05:07:54","1","48","<logistic-regression><orange><orange3>","0","0"
"53991","1","2019-06-18 06:59:37","1","231","<clustering>","1",""
"53995","1","2019-06-18 08:09:18","5","4195","<machine-learning><neural-network><deep-learning><feature-selection>","4","2"
"53996","1","2019-06-18 08:11:10","3","77","<deep-learning><multiclass-classification><text>","2",""
"53999","1","2019-06-18 08:38:56","2","58","<neural-network><deep-learning><convolution>","0","1"
"54004","1","2019-06-18 09:32:37","0","59","<classification><dataset><image-classification><object-detection>","1",""
"54005","1","2019-06-18 09:39:09","2","709","<machine-learning><neural-network><tensorflow><loss-function>","1",""
"54007","1","2019-06-18 09:46:59","6","2213","<deep-learning><pytorch>","1","0"
"54008","1","2019-06-18 10:36:27","4","2465","<python><cosine-distance><bert><matrix>","1",""
"54009","1","2019-06-18 11:12:16","0","101","<python><clustering><unsupervised-learning><weighted-data>","1","0"
"54011","1","2019-06-18 11:47:49","1","12","<machine-learning><python><image-classification><computer-vision><geospatial>","0",""
"72159","1","2020-04-12 05:02:25","1","13","<machine-learning><deep-learning><cnn><convnet><pooling>","0",""
"72160","1","2020-04-12 05:36:36","1","12","<visualization><svm><python-3.x><spyder>","0",""
"72161","1","2020-04-12 06:32:11","0","17","<machine-learning><tensorflow><reinforcement-learning><policy-gradients><openai-gym>","0",""
"72163","1","2020-04-12 09:10:18","1","25","<decision-trees>","2",""
"72166","1","2020-04-12 09:58:58","0","30","<optimization><gradient-descent><mse>","1",""
"72167","1","2020-04-12 10:15:10","0","160","<feature-selection><data><dimensionality-reduction>","1","1"
"72168","1","2020-04-12 10:49:47","0","24","<python><kernel><gaussian-process>","0",""
"72169","1","2020-04-12 10:52:56","0","8","<anomaly-detection>","0",""
"72171","1","2020-04-12 11:15:42","0","384","<python><matplotlib>","1",""
"72173","1","2020-04-12 11:28:16","0","10","<machine-learning><scikit-learn><mnist><hog>","0",""
"72179","1","2020-04-12 13:21:04","1","49","<machine-learning><neural-network><deep-learning>","1",""
"72180","1","2020-04-12 13:21:08","3","38","<python><pandas><missing-data>","1",""
"72183","1","2020-04-12 14:43:43","0","57","<perceptron>","0",""
"72185","1","2020-04-12 15:30:04","0","14","<keras><cnn>","2",""
"72187","1","2020-04-12 15:57:49","0","8","<powerbi>","0",""
"72188","1","2020-04-12 16:00:58","1","980","<python><scikit-learn><feature-scaling>","2",""
"72191","1","2020-04-12 16:24:16","0","49","<classification><svm><kernel>","1",""
"72194","1","2020-04-12 16:28:34","0","40","<visualization><multiclass-classification>","2",""
"72197","1","2020-04-12 17:34:14","0","19","<computer-vision><information-retrieval>","0",""
"72199","1","2020-04-12 18:31:19","0","11","<dataset><distance><geospatial>","1",""
"72200","1","2020-04-12 18:39:43","1","15","<machine-learning><logistic-regression><gradient-descent>","0",""
"72204","1","2020-04-12 19:12:25","1","15","<deep-learning><cnn><image-classification>","0",""
"72206","1","2020-04-12 19:52:42","0","23","<keras><tensorflow><nlp>","1",""
"72209","1","2020-04-12 20:57:38","0","32","<time-series><lstm><data><forecasting><binary>","0",""
"72211","1","2020-04-12 21:40:20","1","30","<classification><scikit-learn><accuracy><class-imbalance>","0",""
"72213","1","2020-04-12 22:02:45","0","12","<python><mongodb><word>","0",""
"72214","1","2020-04-12 22:52:28","2","49","<classification><multiclass-classification><loss-function>","1","1"
"72216","1","2020-04-13 01:41:07","0","15","<objective-function>","0",""
"72217","1","2020-04-13 02:10:49","0","85","<machine-learning><keras>","0",""
"72218","1","2020-04-13 02:39:14","1","24","<classification>","0",""
"72221","1","2020-04-13 05:38:20","0","7","<data-mining><logistic-regression>","0","1"
"72222","1","2020-04-13 05:38:38","1","51","<machine-learning><neural-network><deep-learning><cnn><transfer-learning>","0",""
"72228","1","2020-04-13 08:15:59","0","11","<machine-learning><neural-network><machine-learning-model>","1",""
"72233","1","2020-04-13 09:43:44","1","18","<deep-learning><optimization>","0",""
"72234","1","2020-04-13 10:43:25","0","19","<python><deep-learning><keras><ai><vgg16>","0",""
"72236","1","2020-04-13 10:59:45","0","13","<python><keras><time-series><lstm><forecasting>","0","1"
"72238","1","2020-04-13 11:31:22","1","63","<python><neural-network><deep-learning><keras><tensorflow>","1",""
"72239","1","2020-04-13 12:09:00","0","79","<python><image-classification><matplotlib>","0",""
"72244","1","2020-04-13 14:18:38","0","38","<machine-learning><class-imbalance><feature-scaling><outlier><data-imputation>","2",""
"72245","1","2020-04-13 15:16:50","0","12","<machine-learning><predictive-modeling><bias>","0",""
"72246","1","2020-04-13 15:33:00","0","13","<python><scikit-learn><tfidf><cosine-distance>","0",""
"82226","1","2020-09-25 17:56:41","2","38","<pandas><correlation>","1",""
"82228","1","2020-09-25 18:06:16","0","28","<keras><tensorflow><autoencoder>","1",""
"82233","1","2020-09-25 20:28:10","1","19","<machine-learning><data><recommender-system><google-cloud><google-bigquery>","0","1"
"82236","1","2020-09-26 00:59:07","2","42","<machine-learning><neural-network><deep-learning><regression><linear-regression>","1","1"
"82238","1","2020-09-26 03:23:04","0","22","<machine-learning><python><data-analysis>","0",""
"82240","1","2020-09-26 04:23:19","0","141","<machine-learning><deep-learning><optimization><gradient-descent>","1",""
"82245","1","2020-09-26 06:04:30","0","16","<nlp>","1",""
"82246","1","2020-09-26 06:20:26","0","8","<python>","0",""
"82250","1","2020-09-26 08:00:54","-1","44","<time-series><pandas><predictive-modeling><linear-regression>","1",""
"82251","1","2020-09-26 08:27:52","0","17","<tensorflow>","0",""
"82255","1","2020-09-26 10:20:38","1","13","<neural-network><time-series><regression><data><sequence>","0",""
"82257","1","2020-09-26 12:04:20","1","33","<machine-learning><deep-learning><time-series><regression>","0",""
"82258","1","2020-09-26 12:13:04","-2","13","<numpy>","1",""
"82259","1","2020-09-26 12:20:21","0","12","<deep-learning><lstm><rnn><recurrent-neural-net><gru>","0",""
"82275","1","2020-09-26 19:02:55","2","33","<pac-learning>","1",""
"82277","1","2020-09-26 20:38:42","-1","34","<neural-network><classification><data><embeddings>","1",""
"82282","1","2020-09-27 02:13:21","0","37","<nlp><nltk><speech-to-text>","0",""
"82285","1","2020-09-27 05:43:50","0","36","<python><neural-network><tensorflow><regression>","1",""
"82289","1","2020-09-27 10:03:27","-2","28","<machine-learning><classification><multilabel-classification>","1",""
"82298","1","2020-09-27 12:36:22","0","16","<machine-learning><deep-learning><classification><computer-vision>","0",""
"82299","1","2020-09-27 12:57:52","0","33","<machine-learning><regression><random-forest><prediction>","1",""
"82301","1","2020-09-27 14:12:06","4","367","<machine-learning><cross-validation><unsupervised-learning><overfitting><outlier>","1","1"
"82307","1","2020-09-27 20:22:53","-1","19","<machine-learning><prediction><supervised-learning>","1",""
"82310","1","2020-09-28 00:20:06","-1","18","<multiclass-classification><class-imbalance><smote><imbalanced-learn><imbalance>","0",""
"82311","1","2020-09-28 08:07:34","-3","71","<xgboost><training><multilabel-classification>","0","1"
"82313","1","2020-09-28 08:42:20","-1","33","<machine-learning><nlp><sentiment-analysis>","2",""
"43363","1","2019-01-01 03:53:02","0","36","<machine-learning><nlp>","1",""
"43366","1","2019-01-01 06:02:07","3","55","<deep-learning><convnet><image-classification>","1","1"
"43367","1","2019-01-01 06:16:26","0","24","<scikit-learn><tensorflow><scipy>","1",""
"43370","1","2019-01-01 10:06:03","2","37","<classification>","0",""
"43374","1","2019-01-01 13:18:02","3","38","<deep-learning><time-series><cnn><convolution>","1",""
"43375","1","2019-01-01 13:24:28","3","165","<machine-learning><dataset><dimensionality-reduction>","1",""
"43376","1","2019-01-01 14:19:59","4","1440","<machine-learning><python><xgboost>","1","1"
"43380","1","2019-01-01 19:15:29","1","135","<python><neural-network><keras><tensorflow>","1",""
"43381","1","2019-01-01 19:16:04","1","277","<machine-learning><homework>","0",""
"43385","1","2019-01-01 23:12:57","0","40","<optimization><theory>","1",""
"43386","1","2019-01-02 00:11:53","1","424","<machine-learning><sql><fuzzy-logic><evolutionary-algorithms>","1",""
"43392","1","2019-01-02 06:12:45","-1","124","<clustering><reference-request><terminology>","1",""
"43393","1","2019-01-02 09:20:02","1","23","<gaussian>","0",""
"43395","1","2019-01-02 12:20:38","1","60","<classification><unbalanced-classes><audio-recognition>","1",""
"43396","1","2019-01-02 12:54:11","1","30","<deep-learning><lstm><text-generation>","0",""
"43397","1","2019-01-02 13:09:28","0","600","<neural-network><categorical-data>","2","2"
"54013","1","2019-06-18 12:03:29","0","29","<neural-network><cnn><computer-vision><image-recognition>","1",""
"54014","1","2019-06-18 12:39:05","0","524","<r><predictive-modeling><random-forest>","1",""
"54018","1","2019-06-18 13:06:39","0","159","<machine-learning><scikit-learn><pandas><preprocessing><encoding>","0","0"
"54021","1","2019-06-18 13:22:16","-1","606","<clustering><k-means><anomaly-detection>","3","1"
